dataset,building,label_mode,tag,fi_type,model,feature,importance_mean,importance_std,method,manipulation,level,scenario
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,LinearSVM,Set point temperature,0.02260216698050499,0.0005898838862776756,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,LinearSVM,Supply fan,0.149446040391922,0.006635330617427826,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,LinearSVM,Valve position,0.041227929294109344,0.0026825442910194397,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,LinearSVM,Heat Exchanger,0.048493944108486176,0.012158485129475594,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,LinearSVM,Heating supply temperature,0.09784113615751266,0.014859877526760101,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,LinearSVM,Cooling supply temperature,0.032074905931949615,0.010760710574686527,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,LinearSVM,cooling pump,0.0,0.0,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,RF,Set point temperature,0.3611961603164673,0.003458470106124878,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,RF,Supply fan,0.17978444695472717,0.007215686142444611,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,RF,Valve position,0.20645427703857422,0.007997728884220123,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,RF,Heat Exchanger,0.1313101053237915,0.01743665337562561,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,RF,Heating supply temperature,0.18149502575397491,0.007793605327606201,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,RF,Cooling supply temperature,0.09710977971553802,0.0023418478667736053,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,RF,cooling pump,0.0,0.0,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,XGBoost,Set point temperature,0.09920260310173035,0.003352861851453781,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,XGBoost,Supply fan,0.021973107010126114,0.003855428658425808,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,XGBoost,Valve position,0.03666479140520096,0.004396170377731323,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,XGBoost,Heat Exchanger,0.004199489019811153,0.004354191944003105,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,XGBoost,Heating supply temperature,0.026219304651021957,0.0047860099002718925,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,XGBoost,Cooling supply temperature,0.010184179060161114,0.003036133013665676,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,XGBoost,cooling pump,0.0,0.0,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,LSTM,Set point temperature,-0.04310551658272743,0.025299761444330215,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,LSTM,Supply fan,0.028297360986471176,0.000299760140478611,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,LSTM,Valve position,0.02500000037252903,0.0,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,LSTM,Heat Exchanger,0.012500000186264515,0.012500000186264515,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,LSTM,Heating supply temperature,0.02500000037252903,0.0,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,LSTM,Cooling supply temperature,0.0,0.0,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,LSTM,cooling pump,0.0,0.0,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,CNN-LSTM,Set point temperature,-0.06900479644536972,0.02499999850988388,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,CNN-LSTM,Supply fan,0.0020983214490115643,0.0002997601986862719,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,CNN-LSTM,Valve position,0.0,0.0,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,CNN-LSTM,Heat Exchanger,-0.012500000186264515,0.012500000186264515,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,CNN-LSTM,Heating supply temperature,0.0002997601986862719,0.0002997601986862719,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,CNN-LSTM,Cooling supply temperature,0.0002997601986862719,0.0002997601986862719,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,CNN-LSTM,cooling pump,0.0,0.0,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,Informer,Set point temperature,0.4051923155784607,0.023800954222679138,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,Informer,Supply fan,0.20127379894256592,0.04018721729516983,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,Informer,Valve position,0.2504044771194458,0.04881157726049423,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,Informer,Heat Exchanger,0.2253938615322113,0.006367817521095276,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,Informer,Heating supply temperature,0.2922574579715729,0.017463117837905884,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,Informer,Cooling supply temperature,0.06611647456884384,0.0015822798013687134,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,Informer,cooling pump,0.0,0.0,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.01,noise_1%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,LinearSVM,Set point temperature,0.020847048610448837,0.0037856800481677055,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,LinearSVM,Supply fan,0.15398642420768738,0.00576028972864151,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,LinearSVM,Valve position,0.04421563819050789,0.003362182527780533,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,LinearSVM,Heat Exchanger,0.0527372881770134,0.008410541340708733,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,LinearSVM,Heating supply temperature,0.09647989273071289,0.017703570425510406,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,LinearSVM,Cooling supply temperature,0.023186692968010902,0.010606007650494576,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,LinearSVM,cooling pump,0.0,0.0,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,RF,Set point temperature,0.2723616361618042,0.01130746304988861,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,RF,Supply fan,0.13340726494789124,0.005172766745090485,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,RF,Valve position,0.1375051885843277,0.011770635843276978,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,RF,Heat Exchanger,0.09898635745048523,0.004735711961984634,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,RF,Heating supply temperature,0.13993608951568604,0.004968047142028809,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,RF,Cooling supply temperature,0.04082826152443886,0.006866388022899628,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,RF,cooling pump,0.0,0.0,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,XGBoost,Set point temperature,0.08318552374839783,0.0009096972644329071,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,XGBoost,Supply fan,0.011723652482032776,0.0016832118853926659,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,XGBoost,Valve position,0.01415332779288292,0.006343726068735123,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,XGBoost,Heat Exchanger,-0.0049490355886518955,0.004639629740267992,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,XGBoost,Heating supply temperature,0.004532143473625183,0.0011657194700092077,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,XGBoost,Cooling supply temperature,-0.0018998290179297328,0.004327140282839537,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,XGBoost,cooling pump,0.0,0.0,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,LSTM,Set point temperature,-0.04310551658272743,0.025299761444330215,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,LSTM,Supply fan,0.02799760177731514,0.000599520280957222,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,LSTM,Valve position,0.02500000037252903,0.0,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,LSTM,Heat Exchanger,0.012500000186264515,0.012500000186264515,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,LSTM,Heating supply temperature,0.02500000037252903,0.0,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,LSTM,Cooling supply temperature,0.0,0.0,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,LSTM,cooling pump,0.0,0.0,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,CNN-LSTM,Set point temperature,-0.056205034255981445,0.012799760326743126,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,CNN-LSTM,Supply fan,0.0017985611921176314,0.0005995203973725438,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,CNN-LSTM,Valve position,0.0,0.0,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,CNN-LSTM,Heat Exchanger,-0.012200240045785904,0.012799760326743126,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,CNN-LSTM,Heating supply temperature,0.0002997601986862719,0.0002997601986862719,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,CNN-LSTM,Cooling supply temperature,0.0002997601986862719,0.0002997601986862719,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,CNN-LSTM,cooling pump,0.0,0.0,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,Informer,Set point temperature,0.3732723891735077,0.011900484561920166,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,Informer,Supply fan,0.203922301530838,0.03950422257184982,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,Informer,Valve position,0.25057142972946167,0.043248943984508514,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,Informer,Heat Exchanger,0.22616033256053925,0.003203257918357849,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,Informer,Heating supply temperature,0.2539997100830078,0.009934961795806885,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,Informer,Cooling supply temperature,0.06393467634916306,0.0005995184183120728,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,Informer,cooling pump,-0.001882038777694106,0.0012825182639062405,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.05,noise_5%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,LinearSVM,Set point temperature,0.02373371832072735,0.006709808483719826,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,LinearSVM,Supply fan,0.15151098370552063,0.013506956398487091,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,LinearSVM,Valve position,0.03369143232703209,0.0019329972565174103,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,LinearSVM,Heat Exchanger,0.05805335193872452,0.007031776010990143,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,LinearSVM,Heating supply temperature,0.09171310067176819,0.02652059867978096,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,LinearSVM,Cooling supply temperature,0.017872991040349007,0.005649648606777191,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,LinearSVM,cooling pump,0.0,0.0,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,RF,Set point temperature,0.19718462228775024,0.002228960394859314,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,RF,Supply fan,0.10112518072128296,0.003589000552892685,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,RF,Valve position,0.10927212238311768,0.0007099322974681854,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,RF,Heat Exchanger,0.07544521987438202,0.008411537855863571,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,RF,Heating supply temperature,0.08963390439748764,0.0001044049859046936,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,RF,Cooling supply temperature,0.01711282879114151,0.013587391003966331,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,RF,cooling pump,0.0,0.0,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,XGBoost,Set point temperature,0.0671672374010086,0.0021767355501651764,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,XGBoost,Supply fan,0.007655618246644735,0.0010883682407438755,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,XGBoost,Valve position,0.015108596533536911,0.001034984365105629,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,XGBoost,Heat Exchanger,-0.002358490601181984,0.002203787676990032,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,XGBoost,Heating supply temperature,0.002688781125470996,0.0,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,XGBoost,Cooling supply temperature,0.004057139623910189,0.001475125434808433,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_tab,XGBoost,cooling pump,0.0,0.0,pfi_tab_metric=balanced_acc_R=2_eval=2000,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,LSTM,Set point temperature,-0.04250599443912506,0.024700239300727844,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,LSTM,Supply fan,0.028597122058272362,0.000599520280957222,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,LSTM,Valve position,0.02500000037252903,0.0,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,LSTM,Heat Exchanger,0.012799760326743126,0.012200240045785904,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,LSTM,Heating supply temperature,0.02500000037252903,0.0,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,LSTM,Cooling supply temperature,0.0,0.0,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,LSTM,cooling pump,0.012500000186264515,0.012500000186264515,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,CNN-LSTM,Set point temperature,-0.056205034255981445,0.012799760326743126,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,CNN-LSTM,Supply fan,0.0020983214490115643,0.0008992805378511548,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,CNN-LSTM,Valve position,0.0,0.0,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,CNN-LSTM,Heat Exchanger,-0.011900479905307293,0.012500000186264515,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,CNN-LSTM,Heating supply temperature,0.0002997601986862719,0.0002997601986862719,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,CNN-LSTM,Cooling supply temperature,0.0005995203973725438,0.0005995203973725438,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,CNN-LSTM,cooling pump,0.0002997601986862719,0.0002997601986862719,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.1,noise_10%
Nature_LCU_Wang,hospital,raw,Nature_LCU_Wang__hospital__RAW,pfi_seq,Informer,Set point temperature,0.3036749064922333,0.014681786298751831,pfi_seq_metric=balanced_acc_R=2_eval=512_block,noise,0.1,noise_10%
