source_dataset,building,label_mode,manipulation,level,corrupt_where,split_mode,model,accuracy,macro_precision,macro_recall,macro_f1,runtime_s
LBNL_DataFDD,RTU,raw,bias,0.1,test,stratified_time,LinearSVM,0.30752688172043013,0.18988186148201475,0.24774335748792273,0.158093369516165,0.0007841587066650391
LBNL_DataFDD,RTU,raw,bias,0.1,test,stratified_time,RF,0.3598014888337469,0.2635371134983445,0.359457233436853,0.2712716830521958,0.1480100154876709
LBNL_DataFDD,RTU,raw,bias,0.1,test,stratified_time,XGBoost,0.2572373862696443,0.3846757991020162,0.22635688405797105,0.15684435193767227,0.1291942596435547
LBNL_DataFDD,RTU,raw,bias,0.1,test,stratified_time,LSTM,0.285453943008615,0.22453347136891638,0.20156764126647478,0.13847846715124718,0.0263369083404541
LBNL_DataFDD,RTU,raw,bias,0.1,test,stratified_time,CNN-LSTM,0.28777335984095426,0.24636102862139678,0.21902007850241545,0.14475248231633825,0.01623702049255371
LBNL_DataFDD,RTU,raw,bias,0.1,test,stratified_time,Informer,0.2953943008614977,0.24319622162165758,0.2024257030710835,0.15597623848685382,0.0763390064239502
LBNL_DataFDD,RTU,raw,missing,0.05,test,stratified_time,LinearSVM,0.35136476426799007,0.3341855281013959,0.33249831885741216,0.2922830849765854,0.0007741451263427734
LBNL_DataFDD,RTU,raw,missing,0.05,test,stratified_time,RF,0.3880893300248139,0.414426407622461,0.3209354511732229,0.31089698010500316,0.1493391990661621
LBNL_DataFDD,RTU,raw,missing,0.05,test,stratified_time,XGBoost,0.36013234077750206,0.40704892191553405,0.2727069530710835,0.2662885033773594,0.13073110580444336
LBNL_DataFDD,RTU,raw,missing,0.05,test,stratified_time,LSTM,0.41600397614314116,0.4452841277672877,0.34839605769992554,0.34108744902037624,0.02576589584350586
LBNL_DataFDD,RTU,raw,missing,0.05,test,stratified_time,CNN-LSTM,0.3976143141153082,0.41358336194984924,0.33368377911414476,0.32952039597187865,0.015148639678955078
LBNL_DataFDD,RTU,raw,missing,0.05,test,stratified_time,Informer,0.35371106693174287,0.4190074391480539,0.33595894805292675,0.3053816404447839,0.07576823234558105
LBNL_DataFDD,RTU,raw,missing,0.1,test,stratified_time,LinearSVM,0.3421009098428453,0.3205306463493505,0.3245394311047148,0.28101420585006803,0.0007686614990234375
LBNL_DataFDD,RTU,raw,missing,0.1,test,stratified_time,RF,0.3867659222497932,0.4075520067292631,0.31908592132505176,0.30860050284444207,0.1481342315673828
LBNL_DataFDD,RTU,raw,missing,0.1,test,stratified_time,XGBoost,0.3594706368899917,0.3914681114826085,0.2720866114561767,0.26397087813698394,0.1398777961730957
LBNL_DataFDD,RTU,raw,missing,0.1,test,stratified_time,LSTM,0.4161696487740225,0.444744516237851,0.3474061098384904,0.339064004773736,0.02548956871032715
LBNL_DataFDD,RTU,raw,missing,0.1,test,stratified_time,CNN-LSTM,0.4034128561961564,0.4194511486117056,0.334634969026403,0.3282384893110997,0.01511073112487793
LBNL_DataFDD,RTU,raw,missing,0.1,test,stratified_time,Informer,0.3560304837640822,0.40562602733319186,0.33628793884968655,0.30333057866173085,0.0756688117980957
LBNL_DataFDD,RTU,raw,missing,0.2,test,stratified_time,LinearSVM,0.34590570719602975,0.3261545285882497,0.3288797088824925,0.2864929892079694,0.0007746219635009766
LBNL_DataFDD,RTU,raw,missing,0.2,test,stratified_time,RF,0.38759305210918116,0.41197352289736255,0.3194083419599724,0.31049356432456626,0.14952349662780762
LBNL_DataFDD,RTU,raw,missing,0.2,test,stratified_time,XGBoost,0.36013234077750206,0.4151499230742851,0.27441826259489305,0.2691829527176877,0.13637232780456543
LBNL_DataFDD,RTU,raw,missing,0.2,test,stratified_time,LSTM,0.42611000662690524,0.44310240309774984,0.3506944336825208,0.3398247382136429,0.02014636993408203
LBNL_DataFDD,RTU,raw,missing,0.2,test,stratified_time,CNN-LSTM,0.4078860172299536,0.41695211194151466,0.3375878696811859,0.332865497225742,0.01326441764831543
LBNL_DataFDD,RTU,raw,missing,0.2,test,stratified_time,Informer,0.3499005964214712,0.4009559939566386,0.33468954021909686,0.30411048052862866,0.07639408111572266
LBNL_DataFDD,RTU,raw,sampling,2.0,test,stratified_time,LinearSVM,0.3506450545815415,0.3289012138250468,0.32886360336817655,0.28866889028155746,0.0007030963897705078
LBNL_DataFDD,RTU,raw,sampling,2.0,test,stratified_time,RF,0.38901753225272906,0.4125922560128313,0.3240037020905923,0.3138888197875064,0.1371152400970459
